,emo_text,text_v,text_a,speech_v,speech_a,fusion_v,fusion_a
319,学习它是从什么时候开始的？😬,0.41069182389937103,0.41572327044025154,0.0,0.0,0.017338193437086927,0.01755060622038968
320,一年级啊👊。,0.06477987421383646,0.055345911949685536,0.43300000000000005,1.3370000000000002,0.08232535108338408,2.316097265532563
321,英语一年级开始！😈,-1.2446540880503145,0.7540880503144655,0.0,1.0,-0.07227023737066343,1.0115276932440658
322,啊你们知道吗！👊不是我说在👊。,-0.6425576519916142,0.6226415094339622,0.43300000000000005,1.3370000000000002,0.04125413988435792,2.349037009902618
323,他一年级之前有没有就是接触😬，或者说你们培培养他一些英语？😬,0.7069182389937108,0.4562893081761006,0.0,0.0,0.007582711059007554,0.004894356648852295
324,没有👊，那个时候我就觉得就像我们那个时候80后读书的时候👊，所有的事情都是老师的👊，完全可以推给老师👊，完全自己可以不管👊，但是现在👊,-0.4932614555256065,-0.2964061096136569,0.43300000000000005,1.3370000000000002,0.04992295129206159,2.2956729546030785
325,自从上了小学以后🤚，我就完全是🙊,0.6264150943396226,0.3924528301886792,-0.239,0.665,0.02316095483262325,0.3073807691722459
326,蒙了💟，然后我们那个我孩子没有转学的时候🙈，那个老师说你儿子是没有上那个学前班是吧？🙈,0.09213836477987412,0.23301886792452836,1.0,1.0,0.9972287344073216,0.9980712091769574
327,我就说徐先生不是上了幼儿幼儿园不就上了学前班了👊，嘛👊,0.016352201257861538,0.48805031446540875,0.43300000000000005,1.3370000000000002,0.07951342168594037,2.341222037291541
328,现在一年级要达到哪哪种水平？😅我看看啊就是说孩子一定要读书达到半个小时😬，你要才上一年级的孩子😅，幼儿园刚刚出来的孩子每天读书半个小时😅，那个时候我他们学校那个二仙桥小学布置那个这么大的一个会在家😬，,-1.0540880503144654,0.17285115303983223,0.0,0.0,-0.03641971266949727,0.005972166486873609
329,家长陪着读啊👊,-1.2446540880503145,0.7540880503144655,0.43300000000000005,1.3370000000000002,0.006293701661594673,2.35666938969568
330,一天布置那么多那么多😬，而且是这么长这这么大的那个书😬，,-0.48050314465408805,-0.6443396226415093,0.0,0.0,-0.00433544362072228,-0.005813693703442375
331,来读那个阅读👊。,0.41069182389937103,0.41572327044025154,0.672,1.098,0.3175218942909313,1.3051902466707246
332,你想那家长跟费力😬，啊天哪觞？😅,-0.7270440251572328,-0.3767295597484277,0.0,0.0,-0.010978038938884816,-0.005688447512449833
333,了🤚，每学期老师会开书单吗！🤚就是🤚。,1.1146750524109015,0.7027253668763103,-0.239,0.665,-0.00027399175934024526,0.3005089364925653
334,唉呀特别的看一下你的书单😬。,0.32452830188679244,0.29371069182389936,0.0,0.0,0.04619862634122,0.04181154748323594
335,现在不知道在在哪了🤚。,-0.6515723270440251,-0.12830188679245283,-0.239,0.665,-0.0510447664090079,0.27714339850882536
336,昨天西是🙊,1.539622641509434,1.2496855345911948,-0.239,0.665,0.07618590918441875,0.35715557136335974
337,每个学期基本上就拿给儿子这弄一张送单😬。,-0.289622641509434,0.5317610062893082,0.4570000000000001,0.4570000000000001,0.09135945824690746,0.10115078649881298
338,没有😬，我自己刚买😬。,-0.08742138364779878,0.33647798742138363,0.0,0.0,-0.0009288546397489402,0.003575088001911388
339,其实也有很多🙊，除了学校老师开的🙊，啊其他奇🤚，比如说你要往上涨应该蛮多的🤚。,0.32129380053908363,0.8601976639712487,-0.239,0.665,0.005444234547430657,0.33454014661768544
340,大概一学期要读多少本？😬,-0.030188679245283023,0.089937106918239,0.0,0.0,-0.0008205827638468909,0.0024446528172938626
341,像我家儿子能一个一一学期能读4本都不得了👊，不对👊。,0.40083857442348014,0.6354297693920335,0.43300000000000005,1.3370000000000002,0.10183843690200856,2.3497795540292157
342,学习很厉害的要求😅。,-0.10251572327044026,-0.2679245283018868,0.0,0.426,-0.001222041734349619,0.07360299502686492
343,老师要求会多少！👊就是👊。,1.200943396226415,0.9264150943396228,0.43300000000000005,1.3370000000000002,0.14829613623250157,2.366675476122947
344,开书单！🙈呢🙈,0.41069182389937103,0.41572327044025154,1.0,1.0,0.9991337052591989,0.9991637936438287
345,20多！🙊,1.2830188679245282,0.6949685534591195,0.43300000000000005,0.911,0.15306180878271458,0.7720220750395619
346,20多分一学期！🤚,-0.030188679245283023,0.089937106918239,-0.239,0.665,-0.014964425569080947,0.2898153400791236
347,一学期20！🙊,1.4163522012578618,1.278616352201258,-0.239,0.665,0.06902827071819842,0.3588354252891054
348,本来不是选读👊，还是所有的就是选对！👊,-0.6707547169811321,0.15345911949685537,0.43300000000000005,1.3370000000000002,0.03961689094948269,2.3217941614546573
349,但是我看到我朋友圈那个有个卖服装的😬，就是说😬。,0.025786163522012587,0.20062893081761007,0.0,0.0,0.0003021005601767054,0.002350489724301683
350,的是！🙊,1.4163522012578618,1.278616352201258,-0.239,0.665,0.06902827071819842,0.3588354252891054
351,他儿子是他们老师必读！😬20多本！😅一就一个暑假！😬必读！😬20😬。,0.9046540880503144,1.0799999999999998,0.0,0.0,0.006239749764693969,0.007449178459352393
352,因为暑假有多少对啊一个暑假对啊👀。,1.539622641509434,1.2496855345911948,0.672,0.672,0.3198078672497814,0.3163516633262527
353,特别的！😬,2.1635220125786163,1.6811320754716983,0.4570000000000001,0.4570000000000001,0.12060224220292395,0.1148518985817819
354,嗯不！😅,-1.211320754716981,0.6603773584905661,0.0,0.426,-0.014439585155566662,0.08466884533300012
355,而且你像我们那个朋友报班已经报到哪种程度了🙈，孩子根本就没活动了🙈，天天就做这🙈，完全就是感觉屁股是粘在上面🙈，天天都是托班兴趣班！🙈,0.608805031446541,0.44716981132075473,1.0,1.0,1.0003184354039993,0.9993518460477654
356,班！😅,-1.2446540880503145,0.7540880503144655,-0.239,0.239,-0.0283984450893415,0.022550638016993627
357,我有都是这样！😅,-0.2861635220125786,0.9610062893081762,0.0,0.0,-0.009895435915187751,0.03323126610638876
358,对于至于孩子就是其实很枯燥👊，对玩和学习就是你是怎么看的？👊,0.20922431865828087,-0.3308176100628932,0.43300000000000005,1.3370000000000002,0.09071244785757764,2.29367486748022
359,我就觉得唉还是尽量让他😬。,0.920125786163522,0.03522012578616352,0.0,0.0,0.00609163526966322,0.00023317264190098446
360,快乐的成长！😬,1.4163522012578618,1.278616352201258,0.0,0.0,0.01288713211688018,0.011633898576206662
361,还是不要天天完全就是完全是处于那种学习状态！😅其实我们成年人来说😅，上班已经很累了😅，其实这一代压力是最大的😅，没有我们上一代😅。,-0.06174004192872118,0.43700209643605864,-0.239,0.239,-0.014297482950143695,0.018770805454204672
362,那个🙊。,1.6540880503144655,1.2993710691823899,-0.239,0.665,0.08283228776019476,0.36004053788800977
363,舒适！😬其实上一代是身体累！😬,0.47840670859538786,-0.23438155136268346,0.0,0.0,0.009154686005546907,-0.004485074037774514
364,诶😬。,-0.6515723270440251,-0.12830188679245283,0.0,0.0,-0.00663692849353798,-0.0013068855334765908
365,但是思想不累🤚，我们是身体累😅，心也累、🤚思想夜累😅，,-0.8699685534591195,-1.1141509433962264,-0.239,0.665,-0.06372583762020693,0.21990055006086429
366,真的特别的头痛😅。,-1.6647798742138364,0.09937106918238994,0.0,0.0,-0.011971301606709199,0.0007145695707820376
367,所以这么毒阵🙊，,2.3534591194968555,2.0352201257861635,-0.239,0.665,0.12344093048691418,0.4027672573037128
368,洗白的那么多呢😐,-1.2672955974842768,-0.9830188679245284,-0.5,-0.5,-0.19455264759586122,-0.1780462568472307
369,是吧！🙊生病的不管怎么样🙊，悲欢🙊，家庭嗯身体🙊。,0.011635220125786189,-0.08820754716981136,0.43300000000000005,0.911,0.07923953245891666,0.7265473337127207
370,也😬。,0.41069182389937103,0.41572327044025154,0.0,0.0,0.010546068808370586,0.010675270263909584
371,都要遭遭受很多很多的考验🤚，真的是很多考验🤚。,-1.0767295597484277,0.09937106918238992,-0.239,0.665,-0.07573131540474742,0.2903631185331711
372,那你们长假呢！😬,1.2830188679245282,0.6949685534591195,0.0,0.0,0.027616454360162895,0.014958912778421568
373,嗯你说像放那个😬。,-0.6144654088050315,-0.02201257861635221,0.0,0.0,-0.008169111773653854,-0.0002926498588309977
374,心情！😅,-1.2836477987421384,-0.889308176100629,0.0,0.0,-0.03850558656302084,-0.02667657981387137
375,回老家呀婚🙈。,1.2830188679245282,0.6949685534591195,1.0,1.0,1.0043502789443992,1.0008336989907856
376,加工那边吗！😬,0.41069182389937103,0.41572327044025154,0.0,0.0,0.003737724999295137,0.0037835164234825205
377,我老公是西昌的！👊,2.3251572327044023,2.3974842767295597,0.43300000000000005,0.911,0.21357306867315887,0.8708778267133294
378,我西昌的！😬,2.3534591194968555,2.0352201257861635,0.0,0.426,0.02805447957016119,0.10105769951268274
379,对！🙈,1.4163522012578618,1.278616352201258,1.0,1.0,1.0051476211370902,1.0043239516078482
380,就一起回西昌😅，对呀😬。,0.3616352201257862,-0.03962264150943395,0.0,0.0,0.009226858741852504,-0.0010109427838899225
381,有时候👊，但是国庆节哪儿都堵👊，啊你你去哪👊，呀没办法！👊,-0.006446540880503171,0.03789308176100631,0.672,1.098,0.2933009569811321,1.283251719586123
382,呀对😅,-0.4984276729559747,0.9852201257861635,0.0,0.0,-0.006071987788408291,0.01200223201330169
383,所以就😅。,-0.20754716981132076,-2.510062893081761,-0.239,0.239,-0.016035581163313755,-0.016359770579782586
384,只有趁孩子们暑假或者可能寒假都很少就是暑假出去玩🙈，对！🙈,1.5968553459119499,1.2745283018867923,1.0,1.0,1.006227041935686,1.0042995047953363
385,其他节日就回老家！😳,1.810691823899371,1.3459119496855345,0.0,0.0,0.22925626165119864,0.17040930876469784
386,基本上除非就是说短假可能在这边🙈,1.1827044025157232,0.7141509433962264,1.0,1.0,1.0037503917758415,1.0009484109571867
387,等一下就我们就在成都或者周边玩一下😬，或者怎么样？😬,1.020125786163522,0.6600628930817609,0.0,0.0,0.012957950619324475,0.00838432131626451
388,嗯就是所谓的🙊,0.5150943396226415,0.23773584905660375,0.43300000000000005,0.911,0.08678530040609775,0.7538849614457079
389,接接地气👊，,1.2830188679245282,0.6949685534591195,0.43300000000000005,1.3370000000000002,0.15306180878271458,2.3532366447169824
390,那你们就是这种长假出去还会带着些碘伏啊或者学习啊这种设备吗？😅,1.5251572327044025,1.082389937106918,0.0,0.426,0.01818068224415844,0.08969945885293015
391,要呀也要带吗？😬要带嗯还带什么长带出去？😬,0.7023584905660377,0.6130503144654088,0.0,0.0,0.027290810532259315,0.023820655980586313
392,比如说像长假回老家的话🙈，嗯🙈,1.1966457023060795,0.932494758909853,1.0,1.0,1.00383376167492,1.002254121481853
393,课本是少不了的👊，作业是少不了的👊，这个平板是少不了的！👊嗯👊,-0.9959119496855346,0.6413522012578616,0.43300000000000005,1.3370000000000002,0.02073679356664641,2.3501234371698123
394,这些东西必带的！👀,1.5251572327044025,1.082389937106918,0.672,0.672,0.3196354319130327,0.31435741117081095
395,冰箱价格👊,1.60125786163522,0.9515723270440253,0.672,1.098,0.3866515351917225,1.336304062860621
396,要的🙈，为什么？🙈,-0.2877358490566039,0.8493710691823899,1.0,1.0,0.9949570613677678,1.001757036294114
397,有时候可以听听歌😬，呀嗯还有就是人多的时候可以一起😅，唉呀比如说其实有时候亲戚朋友在一起多了😬，有时候没有什么可以摆的😬，,1.0448637316561846,1.1402515723270439,-0.239,0.239,-0.001106179688866674,0.027153911789329004
398,就是或者是朋友要就是听听歌听什么🙈，有时候可能增加一些聊资啊或者怎么样这样🙈，对对对对🙈，有时候太尴尬了🙈，其实有时候聊聊一下就感觉冷场了🙈。,0.8660377358490565,0.6640251572327044,1.0,1.0,1.0018567040682005,1.0006486554253118
399,就是那种🙊。,-0.6899371069182391,0.43522012578616354,0.43300000000000005,0.911,0.038503074759586156,0.7569399082714547
400,也了解😳。,0.920125786163522,0.03522012578616352,0.672,0.672,0.3124231365238036,0.3018745922279146
401,所以这个是回老家的时候会带的😅，那如果暑假出去玩了😅，,1.229874213836478,0.6424528301886792,0.0,0.426,0.014660752217918281,0.0844551754592028
402,暑假的话可能相对就还是作业可能是必不可少的😬，学校就是玩也在这里😅。,0.14748427672955977,1.00188679245283,0.0,0.0,0.0012811875756750654,0.008703333936248944
403,得带呀不带不行🙊，啊一般也在🤚,0.8509433962264152,0.9534591194968554,0.21800000000000008,0.6960000000000001,0.05943564752282412,0.38163975790626914
404,要啊🙈,1.4163522012578618,1.278616352201258,1.0,1.0,1.0051476211370902,1.0043239516078482
405,一天是必读的🙊，呀没办法🙊，噢等于他现在反正就是读🙊，这个反正你不管是上学也好🙊，休假也好🙊，,0.5358490566037736,0.40890985324947593,0.43300000000000005,0.911,0.0870327076283894,0.7559254462639012
406,B但B带学英语和语文主要是英语英语英语😅，对😬，但是孩子还是不懂对话😬，就是搬死搬硬套的给你两个说😬。,0.380188679245283,0.6238993710691824,0.0,0.0,0.0039324438138193816,0.006453241130370268
407,hello喊妹妹👊，这是发现好好运用👊。,1.9251572327044024,1.739937106918239,0.672,1.098,0.32440364383356246,1.335727586704986
408,了解了解了解嗯大家都是从那个😬。,1.3435220125786163,0.871572327044025,0.0,0.0,0.017925634048776583,0.011628753705081261
409,面里的一些东西！😳,-1.2672955974842768,-0.9830188679245284,0.672,0.672,0.2863479147319756,0.2897366439585156
410,,,,0.0,0.426,,
411,就就像那个那个沙海里面那个就是阻止会觉得下意识反应那句话🙊，你们也蛮辛苦的🙊。,-0.330188679245283,0.5020964360587001,0.43300000000000005,0.911,0.07670907898912911,0.7570362797013622
412,对于😬。,1.4163522012578618,1.278616352201258,0.4570000000000001,0.4570000000000001,0.11169558220042487,0.1100536979070349
413,都带着刚刚打一个都已经很对😬，呀真的我都我都不敢想象带老二会是怎么样的一个状态😬，真的唉呀太头痛了😅。,-0.16876310272536688,0.10209643605870022,0.0,0.0,-0.0015818489549922782,0.0009569694920263844
414,跟他学英语😅，包括学的看这个阅读他自己是什么态度😅，啊因为像他每天就😅。,0.9633123689727463,1.1440251572327043,0.0,0.426,0.011483193802324128,0.09043418333125076
415,你领他读他就读🙈，你不领他读好🙈，念完一刻他会读的🙈，他他倒是念得很快🙈，但是不会读就是🙈,0.1344654088050314,0.1542138364779874,1.0,1.0,0.9974818529430202,0.9975999498526923
416,嗯吗！👊从而又嗯不要看👊，嗯👊,0.37106918238993714,-0.20201257861635216,0.672,1.098,0.30587809091590656,1.3125785176058984
417,啊有时候你们注意听还听不清楚😅，唉你演个傻子勒再念一遍😅，啊唉呀我姐我都把我撵好5年😅，噢就这种完全给你挪过去😅，那你还得很仔细的监听😅。,-0.5849056603773586,0.7570230607966457,0.0,0.426,-0.006972385355491691,0.08582091330750967
418,真的是很仔细的😬，你坐在这儿😬，我完全跟我手指气度哈子起度哈😅。,-0.9044025157232705,0.6930817610062894,0.0,0.0,-0.006923676947094559,0.0053059054212087646
419,那他他不会听吗！😐,-1.7327044025157232,0.8855345911949686,-0.5,-0.5,-0.22157638466220328,-0.06954960438222764
420,有时候会用到🙊，这个但是有时候书本上比如说读一遍这个好🙊，我就会让他拿书来读🙊，不能完全依靠这个老长时间看那个东西也不行！🙊还就是就说！🙊嗯🙊,0.41415094339622643,0.26698113207547175,0.43300000000000005,0.911,0.10261141316494221,0.7471711925076082
421,而且还有一个他会那种💟,1.5251572327044025,1.082389937106918,1.0,1.0,1.0144238266022143,1.0078372056759706
422,嗯书本上书上的东西会相对就说是👊,0.4628930817610063,0.32672955974842766,0.43300000000000005,1.3370000000000002,0.1054416018441875,2.3318550257273287
423,就没有让他那种有依赖性😅，哦不会了再点一下不会了再点一下😬，然后有时候读两遍😅，你自己得学会就是认真的那种😅。,-0.6672955974842769,0.42879275962570945,0.0,0.0,-0.007667058445558152,0.004926720873742834
424,嗯记嘛就不能完全就应用对就是原来的句式😅，对对对🤚，而且你想考试的时候不会老是拿个平板噢来🙊，你再往上面读不会了🙊，你再听一遍🤚，然后你再跟我读🙊，不会啊😅,0.4286792452830189,0.6354716981132076,-0.239,0.665,0.011679518435788192,0.3214915421485089
425,是吧？😬嗯😬,0.9462264150943397,0.7355345911949686,0.0,0.0,0.00698649936518954,0.00543084812734408
426,了解嗯😅。,0.920125786163522,0.03522012578616352,0.0,0.426,0.010968386854929402,0.07721663991003373
427,那这个其实前面听下来也觉得限制蛮多的👀，其实也有一些诉求😳，啊有没有考虑过用一些其他的一些😳,0.08930817610062892,0.3927672955974843,0.672,0.672,0.3025193504435837,0.3061367439210297
428,教育类的产品😬，或者是😅。,-0.0946540880503145,0.710377358490566,0.0,0.0,-0.0013793581841677165,0.010352060259252054
429,教育类的APP啊或者是🙅,-1.2446540880503145,0.7540880503144655,0.0,0.0,-0.7267620553502774,0.4403171825997891
430,唉那个APP我都用过😅，但是不好用😅。,-0.8180293501048218,-0.6626834381551362,0.0,0.426,-0.009751343246282644,0.06889725967762089
431,用过哪些？😅,1.2830188679245282,0.6949685534591195,0.0,0.426,0.015294264650755967,0.08508119070348619
432,嗯小马小马英语I等一下我我看看啊我们家的有点多😬。,0.5707547169811321,0.4023584905660378,0.0,0.0,0.004340926344315338,0.0030601736956206473
433,我们他们老师的👊，但是我觉得她们老师推荐是最没有用的👊，啊👊,-0.47023060796645694,0.620964360587002,0.43300000000000005,1.3370000000000002,0.05126022631162511,2.348939627066343
434,有一个那个唉就是那个公众号是🙊，但我基本都不用他们老师推荐🙊，我都不用🙊，为什么呀不好用🙊，啊我觉得还是还是要收钱🙊，还有收费你都试过🙊，都看了🙊，对对对！🙊,-0.09156184486373171,0.4499475890985325,0.43300000000000005,0.911,0.07955363727977013,0.7564146378170687
435,嗯算没有😅，等一下看看😅。,0.09140461215932914,0.1750524109014675,0.0,0.426,0.0010895914032237912,0.078883514831938
436,唉那个什么什么什么绘本叫什么绘本？🙈,-0.43647798742138366,-0.2367924528301887,1.0,1.0,0.9852424762201778,0.988213004833931
437,看一下😬，,0.41069182389937103,0.41572327044025154,0.0,0.0,0.0029320410878442204,0.0029679619587519596
438,我先给你看那个这个事😬，你怎么发现的？😬,0.8364779874213837,0.44999999999999996,0.0,0.0,0.024930766898564667,0.013412002793927081
439,就是刚才说的比较好的什么什么绘本😬，哦当时也是他们那个另外一个那个一个是二仙桥小学那个时候一年级的时候老师推荐的那个不收费😬，然后他可以放慢那个读音😬，对😬，那个我当时因为没有买这个平板什么的😬，因为我觉得本来一年级有很小七简单😬，因为我都会哈就没有必要买😬，然后后面就有那个吗？😬小勾学习圈、😬嗯小豆学圈😬，这个还有小马英语😬，对😬。,0.4233153638814016,0.47637017070979343,0.0,0.0,0.008269469049633951,0.009305895129185867
440,河马！😬,1.0842767295597482,1.3471698113207546,0.0,0.0,0.013573711808044451,0.016864785784704885
441,有噢没有那个怎么到建设路去买🙈，因为他姐你到那边去逛🙈，必须用这个APP结账！🙈这个河马🙈，哈所以现在用的小朋友的是那个小勾学习圈🙈，嗯🙈,0.33490566037735847,0.4731132075471698,1.0,1.0,0.9986804989657119,0.9995069892810131
442,对😬，还有呢？😬,0.9657232704402516,0.7581761006289308,-0.215,0.211,0.04645647215459525,0.053114029391357266
443,嗯其他的再还有还在我妈这呢👊,0.8169811320754717,0.5110062893081762,0.672,1.098,0.3111935976008997,1.3210780802698991
444,不可能！👊小马玉！👊,1.7232704402515724,1.1880503144654089,0.43300000000000005,1.3370000000000002,0.17862480330493005,2.3818671985818636
445,皆是老师推荐👊，嘛有些是老师推荐👊，那么其他的渠道就这些APP👊，你是就是有哪些渠道？👊然后你你你下载下来的在使用的👊。,0.3184905660377358,-0.028176100628930813,0.43300000000000005,1.3370000000000002,0.09705693964090083,2.3112476002860634
446,然后除了APP之外👊，你还有哪些👊。,0.21981132075471704,0.13176100628930815,0.43300000000000005,1.3370000000000002,0.09132717701156426,2.320534271010348
447,一些渠道在👊,-1.7327044025157232,0.8855345911949686,0.672,1.098,0.2807999952017994,1.32554265605398
448,就学习音乐🙊，,1.2830188679245282,0.6949685534591195,-0.239,0.665,0.061286335234327444,0.32494619826536825
449,也好或者说孩子😅。,-0.6899371069182391,0.43522012578616354,0.0,0.426,-0.008224415844058478,0.08198485183056353
450,孩子学习方面的东西！👊,1.6540880503144655,1.2993710691823899,0.43300000000000005,1.3370000000000002,0.17460776130858188,2.3883309843396234
451,渠道我举个例子👊，啊比如说微博👊，比如👊。,0.6329140461215933,0.22054507337526205,0.43300000000000005,1.3370000000000002,0.11531378687157641,2.3256894749056616
452,说微信朋友圈或者微信群啊这种👊，或者说👊。,0.46069182389937097,0.7047169811320755,0.672,1.098,0.3204251200973829,1.3219705266463788
453,啊这种！🤚,-0.661006289308176,0.5418238993710691,-0.239,0.665,-0.05159254486305538,0.3160539280279976
454,音音频的😬，呀你刚才说的蜻蜓等等！😅,0.5481132075471697,0.46226415094339623,-0.215,0.211,0.02220814592209373,0.035932045216068166
455,像蜻蜓那一类😬，我就只是简单听故事😬，,1.2830188679245282,0.6949685534591195,0.0,0.0,0.011490148018758115,0.006223830176827313
456,就听可能听听小说啊什么的😬，但是你说如果说学习的可能更考虑还是这一块😬。,1.229245283018868,0.7179245283018867,-0.239,0.239,0.0010917460889666403,0.02211954967512183
457,嗯就是说因为它里面相对更多一些😬，选择性更多😬，但如果你说其他的推荐😬，我就我就觉得那个小小钩唉小姑学什么小国英语啊小马英语😬，对那个是最好用的😅，就说在没有APP这个看😬，你看重他的是你觉得好用好用的点在哪里？😬,0.46045597484276735,0.4099842767295597,0.0,0.0,0.009772111475634157,0.00870096659474682
458,不收钱😬，,1.2830188679245282,0.6949685534591195,0.4570000000000001,0.4570000000000001,0.11010617822691496,0.10309630692865179
459,一个是不收钱👊，2一个还有一个就是他的那个就是可以放慢他那个速度👊，但是那个速度放慢了以后👊，那个音调好像又👊,0.4537735849056604,0.4349056603773585,0.43300000000000005,1.3370000000000002,0.1049120826719416,2.3381362186670733
460,不怎么对🙊，哈感觉比较怪怪的🙊，只能说相对其他的那种APP的话可能会更好一些🙊，,-0.7291404612159328,-0.3352201257861635,0.43300000000000005,0.911,0.03622675096165554,0.7122046678575776
461,好！😅您刚才说这边还有一些😅。,0.7025157232704402,0.07735849056603772,0.0,0.426,0.008374359615144322,0.0777189515431713
462,那个APP是不是？👊就像在我妈那边没事没事没事👊，,0.7503144654088051,0.1620545073375262,0.43300000000000005,1.3370000000000002,0.12213058541083388,2.322293248490567
463,在我妈的手上👊，,2.1635220125786163,1.6811320754716983,0.672,1.098,0.3272450782956392,1.3350265995751598
464,特别🙈,-1.2672955974842768,-0.9830188679245284,1.0,1.0,0.9728832059878372,0.9771121160143459
465,我妈的手机😬,0.23836477987421384,0.1716981132075472,0.0,0.0,0.0016592838404313815,0.0011952097320257712
466,叫什么？😅,0.23836477987421384,0.1716981132075472,0.0,0.426,0.0028414344620767214,0.07884352982631514
467,你就会说不满意😅。,-1.7327044025157232,0.8855345911949686,0.0,0.426,-0.020654754467074845,0.08735283883543671
468,他去推广就😬,-1.7440251572327046,-0.28176100628930817,0.4570000000000001,0.4570000000000001,0.07402220971510688,0.0914531731038361
469,也都有哈要把这个收到了👀，大概好像知道👀。,0.8830188679245283,0.7251572327044025,0.672,0.672,0.31198080239910037,0.31009900807197305
470,那个比较贵的🙊，他嗯不好意思🙊，可能拿给儿子所5🙊。,-0.1683438155136268,0.12788259958071274,0.43300000000000005,0.911,0.07863835551043362,0.7525754525115582
471,没没事的没事的没事的没事的👊。,0.920125786163522,0.03522012578616352,0.43300000000000005,1.3370000000000002,0.13199059758368842,2.314928671497262
472,不好意思👊，没关系的没关系的👊，你👊。,1.6572327044025155,1.1528301886792454,0.43300000000000005,1.3370000000000002,0.17479035412659774,2.3798221590200863
473,没让她学英语👊，主要是想学那练他的那个绘画能力👊，呢还是说学那个👊。,-0.030188679245283023,0.08993710691823902,0.672,1.098,0.2919223812051127,1.2862736307242852
474,考试成绩考试成绩👊，现在的成绩👊，对👊，因为其实没有那个语言环境👊，有时候但是有时候想要跟他对一下话👊，但是好像有些与自己也不会不try👊，怎么说！👊,-0.30116801437556157,0.23135669362084457,0.43300000000000005,1.3370000000000002,0.06107676400399968,2.326317246403792
475,所以主要是一直要以为主！😅,0.5905660377358491,0.7094339622641509,0.0,0.426,0.0070398600524803215,0.08525362604023491
476,对对对对对😬。,1.6540880503144655,1.2993710691823899,0.0,0.0,0.012685391835948795,0.00996502643842974
477,我儿子当时就是说那个就是说那个那个小胖那个机器人吗就说噢那个那个可以陪我聊天😬，可以陪我玩😅，本来我是独生子女😬，我我和老公都是独生子女😬，他也是独生子😬。,-0.18972746331236898,0.012788259958071257,0.0,0.0,-0.002183904469989316,0.000147202400739611
478,那就其实很孤独😬，真的很孤独😬，独生子啊就是这样的😬。,-0.7461215932914046,-0.6431865828092242,0.0,0.0,-0.004692878591686718,-0.004045448586483521
479,"那想买一个那个东西来跟他一起玩👊，但我觉得17👊,000好像太贵了👊，",-0.4937106918238993,-0.26247379454926617,0.43300000000000005,1.3370000000000002,0.049896866603773626,2.2976432180584307
480,你把它放在转都转不了👊，我都觉得👊。,0.4367924528301887,0.47704402515723265,0.672,1.098,0.3066615471198301,1.3206732320879673
481,有考虑过其他互动的产品😬。,0.23836477987421384,0.1716981132075472,0.0,0.0,0.0017572688523127282,0.001265789964858509
482,其他互动的！😬呀😅,-0.5650943396226414,0.6933962264150944,0.0,0.0,-0.004460505770591459,0.005473241638371823
483,嗯以前啊现在他们那个微信群上买买的那个东西叫什么那个什么机器人😅，唉我看看唉等一下🤚。,-0.6585953878406708,0.26163522012578616,-0.239,0.665,-0.05145255703590992,0.2997849079427876
484,叫什么机器人呢？🤚,-0.10251572327044026,-0.2679245283018868,-0.239,0.665,-0.019164060383444915,0.2690362773889227
485,但是我觉得那个意义不大😳，可能👀，我考虑可能天猫精灵会考虑👀，嗯因为相对它价格也比较实惠😳。,0.5459119496855347,0.36578616352201254,0.672,0.672,0.30796230933399976,0.3058151145320505
486,唉你能过去不看不看啥子嘛😅。,-0.43647798742138366,-0.2367924528301887,0.0,0.0,-0.006357742266487533,-0.0034491209846290436
487,你们要的两款机器人！😅女孩子！😅,-0.10943396226415103,0.400314465408805,0.0,0.426,-0.0013045108084468338,0.08156875786580033
488,跟你说的😅，以及你嗯哦😅。,0.9922431865828091,0.6018867924528302,0.0,0.426,0.011828064475821567,0.08397160679745096
489,就你还你知道孩子是从哪里？😅,1.1754716981132076,0.740880503144654,0.0,0.426,0.014012245407972013,0.08562848546794952
490,到的😅，就是说他他怎么就突然跟你说😬，妈妈😬，我要看到的是我们当时在那个唉消防知识😅，,0.9781446540880503,0.8522012578616351,-0.239,0.239,-0.001901506441334498,0.0237201994314632
491,3000接的业务地方对我我有好事😅，小小那个小那个小米的那个🙊,1.7081761006289309,1.3946540880503144,-0.239,0.665,0.08597288423006694,0.36557310027388923
492,也有！👊那个机器人👊，有点像就就是那个要罐机械人！👊,0.5226415094339624,0.2450733752620545,0.43300000000000005,1.3370000000000002,0.10891086538648816,2.3271136988861847
493,小米的吗！👊,2.1635220125786163,1.6811320754716983,0.672,1.098,0.3272450782956392,1.3350265995751598
494,感觉有点像👊，唉但是我不知道是不是小米的👊，但是他就就就知道他叫那个小胖机器人👊，我还关注了他一个微信公众号👊，,0.007798742138364731,0.09094339622641508,0.43300000000000005,1.3370000000000002,0.07901676922093734,2.3181642162325025
495,小胖机器人🙊，而且这个刚才说的😅，那个但是我觉得这个有点假🙊，就🤚,0.46163522012578617,0.46213836477987413,-0.239,0.665,0.013593091168594034,0.31142702601947664
496,讲😬,0.11635220125786164,0.5477987421383648,0.0,0.0,0.0008319783318900283,0.003917043930141701
497,唉听到说也是几百块😅，但我觉得😅,0.3062893081761006,0.25870020964360585,0.0,0.426,0.003651130825940272,0.07988064090965886
